Ensembl_ID	UniProt	Gene_symbol	CHR	start_pos	end_pos
ENSG00000065427	Q15046	KARS1	16	75627472	75648663
ENSG00000065427		KARS1	16	75627472	75648663
ENSG00000145362	Q01484	ANK2	4	112818032	113384231
ENSG00000166394		CYB5R2	11	7665097	7677222
ENSG00000035403	P18206	VCL	10	73995193	74121363
ENSG00000170955	Q969G5	CAVIN3	11	6318946	6320546
ENSG00000170955		CAVIN3	11	6318946	6320546
ENSG00000103222	P33527	ABCC1	16	15949138	16143257
ENSG00000103222		ABCC1	16	15949138	16143257
ENSG00000143933	P0DP24	CALM2	2	47160084	47176921
ENSG00000143933		CALM2	2	47160084	47176921
ENSG00000172456	Q96C11	FGGY	1	59295910	59810647
ENSG00000173264		GPR137	11	64270062	64289494
ENSG00000011243	Q9ULX6	AKAP8L	19	15380050	15419141
ENSG00000173264	Q96N19	GPR137	11	64270062	64289494
ENSG00000011243		AKAP8L	19	15380050	15419141
ENSG00000119943	Q8N2H3	PYROXD2	10	98383565	98415210
ENSG00000119943		PYROXD2	10	98383565	98415210
ENSG00000112308	Q9GZU0	C6orf62	6	24704856	24720874
ENSG00000112308		C6orf62	6	24704856	24720874
ENSG00000065548		ZC3H15	2	186486222	186511929
ENSG00000156650		KAT6B	10	74824912	75032631
ENSG00000065548	Q8WU90	ZC3H15	2	186486222	186511929
ENSG00000072210	P51648	ALDH3A2	17	19647291	19685760
ENSG00000072210		ALDH3A2	17	19647291	19685760
ENSG00000223865		HLA-DPB1	6	33073786	33089696
ENSG00000162545	Q7Z7J9	CAMK2N1	1	20482391	20486210
ENSG00000162545		CAMK2N1	1	20482391	20486210
ENSG00000223865	P04440	HLA-DPB1	6	33073786	33089696
ENSG00000164002	Q9H790	EXO5	1	40508441	40517724
ENSG00000172137		CALB2	16	71358713	71390436
ENSG00000185761		ADAMTSL5	19	1505022	1513604
ENSG00000164002		EXO5	1	40508441	40517724
ENSG00000172137	P22676	CALB2	16	71358713	71390436
ENSG00000163032	P62760	VSNL1	2	17539020	17657018
ENSG00000163032		VSNL1	2	17539020	17657018
ENSG00000154133	Q8WZ75	ROBO4	11	124883666	124898500
ENSG00000099260	Q9NP74	PALMD	1	99645499	99695178
ENSG00000099260		PALMD	1	99645499	99695178
ENSG00000154133		ROBO4	11	124883666	124898500
ENSG00000169696		ASPSCR1	17	81976807	82017406
ENSG00000172247	Q9BXJ3	C1QTNF4	11	47589666	47595642
ENSG00000172247		C1QTNF4	11	47589666	47595642
ENSG00000110583		NAA40	11	63938669	63957319
ENSG00000172292	Q6ZMG9	CERS6	2	168456249	168775134
ENSG00000172292		CERS6	2	168456249	168775134
ENSG00000175899	P01023	A2M	12	9067664	9116229
ENSG00000175899		A2M	12	9067664	9116229
ENSG00000110583	Q86UY6	NAA40	11	63938669	63957319
ENSG00000169696	Q9BZE9	ASPSCR1	17	81976807	82017406
ENSG00000144115	Q86YJ6	THNSL2	2	88170295	88186636
ENSG00000162419	Q9Y692	GMEB1	1	28668280	28719353
ENSG00000144115		THNSL2	2	88170295	88186636
ENSG00000074706	Q8WWN9	IPCEF1	6	154154496	154356803
ENSG00000162419		GMEB1	1	28668280	28719353
ENSG00000074706		IPCEF1	6	154154496	154356803
ENSG00000138792	Q07075	ENPEP	4	110365733	110565285
ENSG00000138792		ENPEP	4	110365733	110565285
ENSG00000169213	P20337	RAB3B	1	51907956	51990700
ENSG00000169213		RAB3B	1	51907956	51990700
ENSG00000250510	Q16538	GPR162	12	6821624	6829972
ENSG00000250510		GPR162	12	6821624	6829972
ENSG00000134245		WNT2B	1	112466541	112530165
ENSG00000134245	Q93097	WNT2B	1	112466541	112530165
ENSG00000068137	Q7Z736	PLEKHH3	17	42667914	42677030
ENSG00000087338	Q96IK5	GMCL1	2	69829646	69881384
ENSG00000169180	Q96QU8	XPO6	16	28097976	28211976
ENSG00000169180		XPO6	16	28097976	28211976
ENSG00000087338		GMCL1	2	69829646	69881384
ENSG00000057657	O75626	PRDM1	6	105993463	106109939
ENSG00000057657		PRDM1	6	105993463	106109939
ENSG00000068137		PLEKHH3	17	42667914	42677030
ENSG00000168763	Q8NE01	CNNM3	2	96816245	96835382
ENSG00000103343	Q15697	ZNF174	16	3401215	3409364
ENSG00000168763		CNNM3	2	96816245	96835382
ENSG00000189079		ARID2	12	45728910	45908040
ENSG00000189079	Q68CP9	ARID2	12	45728910	45908040
ENSG00000103343		ZNF174	16	3401215	3409364
ENSG00000102871	Q15628	TRADD	16	67153969	67163760
ENSG00000109736		MFSD10	4	2930559	2935462
ENSG00000102871		TRADD	16	67153969	67163760
ENSG00000110925	Q9H175	CSRNP2	12	51061205	51083664
ENSG00000110925		CSRNP2	12	51061205	51083664
ENSG00000196388	Q0VD86	INCA1	17	4988130	4999117
ENSG00000196388		INCA1	17	4988130	4999117
ENSG00000109736	Q14728	MFSD10	4	2930559	2935462
ENSG00000105048	P13805	TNNT1	19	55132698	55149351
ENSG00000123342	Q99542	MMP19	12	55835433	55842968
ENSG00000123342		MMP19	12	55835433	55842968
ENSG00000103051		COG4	16	70480568	70523560
ENSG00000105048		TNNT1	19	55132698	55149351
ENSG00000023734		STRAP	12	15882356	15903478
ENSG00000109667	Q9NRM0	SLC2A9	4	9771153	10054936
ENSG00000109667		SLC2A9	4	9771153	10054936
ENSG00000055955	Q14624	ITIH4	3	52812918	52831069
ENSG00000144290	Q6U841	SLC4A10	2	161424332	161985282
ENSG00000055955		ITIH4	3	52812918	52831069
ENSG00000099834	Q9HBB8	CDHR5	11	616405	626078
ENSG00000156650	Q8WYB5	KAT6B	10	74824912	75032631
ENSG00000144290		SLC4A10	2	161424332	161985282
ENSG00000071242	Q15349	RPS6KA2	6	166409364	166906451
ENSG00000071242		RPS6KA2	6	166409364	166906451
ENSG00000105479	Q96M63	ODAD1	19	48296355	48321971
ENSG00000099834		CDHR5	11	616405	626078
ENSG00000105479		ODAD1	19	48296355	48321971
ENSG00000023734	Q9Y3F4	STRAP	12	15882356	15903478
ENSG00000103051	Q9H9E3	COG4	16	70480568	70523560
ENSG00000166856	O15218	GPR182	12	56994492	56998889
ENSG00000166856		GPR182	12	56994492	56998889
ENSG00000310517	P20810		5	96247756	96779595
ENSG00000137198	P36959	GMPR	6	16238555	16295923
ENSG00000137198		GMPR	6	16238555	16295923
ENSG00000230989		HSBP1	16	83719311	83819737
ENSG00000230989	O75506	HSBP1	16	83719311	83819737
ENSG00000006712	Q8N7H5	PAF1	19	39385629	39391154
ENSG00000006712		PAF1	19	39385629	39391154
ENSG00000035928	P35251	RFC1	4	39287456	39366395
ENSG00000035928		RFC1	4	39287456	39366395
ENSG00000140853	Q86WI3	NLRC5	16	56989485	57084238
ENSG00000170515		PA2G4	12	56104349	56116329
ENSG00000164128	P25929	NPY1R	4	163323962	163344852
ENSG00000107938	Q3B7T1	EDRF1	10	125719515	125764143
ENSG00000164128		NPY1R	4	163323962	163344852
ENSG00000079246	P13010	XRCC5	2	216107464	216206303
ENSG00000107938		EDRF1	10	125719515	125764143
ENSG00000079246		XRCC5	2	216107464	216206303
ENSG00000170515	Q9UQ80	PA2G4	12	56104349	56116329
ENSG00000144909	Q9BXB4	OSBPL11	3	125528858	125595592
ENSG00000144909		OSBPL11	3	125528858	125595592
ENSG00000166575	Q86UB9	TMEM135	11	87037831	87328824
ENSG00000166575		TMEM135	11	87037831	87328824
ENSG00000127054	Q5TA45	INTS11	1	1311585	1324687
ENSG00000127054		INTS11	1	1311585	1324687
ENSG00000154813	Q96FX2	DPH3	3	16257061	16264982
ENSG00000099817	P19388	POLR2E	19	1085104	1095389
ENSG00000154813		DPH3	3	16257061	16264982
ENSG00000165810	Q6UXG8	BTNL9	5	181040225	181061524
ENSG00000099817		POLR2E	19	1085104	1095389
ENSG00000165810		BTNL9	5	181040225	181061524
ENSG00000050405		LIMA1	12	50175788	50283524
ENSG00000050405	Q9UHB6	LIMA1	12	50175788	50283524
ENSG00000163811	Q15061	WDR43	2	28894638	28948223
ENSG00000169519	A6NJ78	METTL15	11	28108248	28527041
ENSG00000145685	Q6ZUX7	LHFPL2	5	78485215	78770021
ENSG00000169519		METTL15	11	28108248	28527041
ENSG00000163811		WDR43	2	28894638	28948223
ENSG00000176714	Q6ZUS5	CCDC121	2	27625638	27629012
ENSG00000176714		CCDC121	2	27625638	27629012
ENSG00000145685		LHFPL2	5	78485215	78770021
ENSG00000173145	Q8WTT2	NOC3L	10	94333226	94362982
ENSG00000173145		NOC3L	10	94333226	94362982
ENSG00000125388	P32298	GRK4	4	2963571	3040760
ENSG00000125388		GRK4	4	2963571	3040760
ENSG00000170584		NUDCD2	5	163446526	163460404
ENSG00000170584	Q8WVJ2	NUDCD2	5	163446526	163460404
ENSG00000177791	Q9NP98	MYOZ1	10	73631571	73642103
ENSG00000154814		OXNAD1	3	16265160	16350299
ENSG00000177791		MYOZ1	10	73631571	73642103
ENSG00000090661		CERS4	19	8206736	8263716
ENSG00000140853		NLRC5	16	56989485	57084238
ENSG00000154814	Q96HP4	OXNAD1	3	16265160	16350299
ENSG00000198203	O00338	SULT1C2	2	108288639	108309915
ENSG00000166900		STX3	11	59713456	59805882
ENSG00000198203		SULT1C2	2	108288639	108309915
ENSG00000166900	Q13277	STX3	11	59713456	59805882
ENSG00000141510		TP53	17	7661779	7687546
ENSG00000135722		FBXL8	16	67159932	67164570
ENSG00000135722	Q96CD0	FBXL8	16	67159932	67164570
ENSG00000157077	O95405	ZFYVE9	1	52141888	52348671
ENSG00000156508		EEF1A1	6	73489308	73525587
ENSG00000157077		ZFYVE9	1	52141888	52348671
ENSG00000051009	Q8N612	FHIP1B	11	6211335	6234711
ENSG00000186187	Q8ND25	ZNRF1	16	74999014	75110994
ENSG00000051009		FHIP1B	11	6211335	6234711
ENSG00000186187		ZNRF1	16	74999014	75110994
ENSG00000168002		POLR2G	11	62761554	62766715
ENSG00000111652		COPS7A	12	6724014	6731875
ENSG00000163904		SENP2	3	185582496	185633551
ENSG00000108055	Q9UQE7	SMC3	10	110567680	110606048
ENSG00000103544		VPS35L	16	19555240	19706793
ENSG00000168002	P62487	POLR2G	11	62761554	62766715
ENSG00000108055		SMC3	10	110567680	110606048
ENSG00000156508	P68104	EEF1A1	6	73489308	73525587
ENSG00000161904		LEMD2	6	33771202	33789148
ENSG00000197771	Q9BTE3	MCMBP	10	119829060	119892556
ENSG00000161904	Q8NC56	LEMD2	6	33771202	33789148
ENSG00000145348	Q8TEA7	TBCK	4	106041599	106316683
ENSG00000197771		MCMBP	10	119829060	119892556
ENSG00000163904	Q9HC62	SENP2	3	185582496	185633551
ENSG00000155287		SLC25A28	10	99610518	99622793
ENSG00000145348		TBCK	4	106041599	106316683
ENSG00000155287	Q96A46	SLC25A28	10	99610518	99622793
ENSG00000113569	O75694	NUP155	5	37288137	37371140
ENSG00000113569		NUP155	5	37288137	37371140
ENSG00000121691	P04040	CAT	11	34438906	34472061
ENSG00000121691		CAT	11	34438906	34472061
ENSG00000164129	Q15761	NPY5R	4	163343583	163352477
ENSG00000164129		NPY5R	4	163343583	163352477
ENSG00000141510	P04637	TP53	17	7661779	7687546
ENSG00000163898	Q8WWY8	LIPH	3	185506262	185552617
ENSG00000163898		LIPH	3	185506262	185552617
ENSG00000124784	Q9BRS2	RIOK1	6	7389467	7418037
ENSG00000150093		ITGB1	10	32887273	33005792
ENSG00000124784		RIOK1	6	7389467	7418037
ENSG00000150093	P05556	ITGB1	10	32887273	33005792
ENSG00000137275		RIPK1	6	3063824	3115187
ENSG00000137275	Q13546	RIPK1	6	3063824	3115187
ENSG00000109255		NMU	4	55595229	55636747
ENSG00000189058	P05090	APOD	3	195568705	195584033
ENSG00000189058		APOD	3	195568705	195584033
ENSG00000109255	P48645	NMU	4	55595229	55636747
ENSG00000113460	Q8TDN6	BRIX1	5	34915273	34926622
ENSG00000113460		BRIX1	5	34915273	34926622
ENSG00000276023	O95147	DUSP14	17	37488397	37513517
ENSG00000276023		DUSP14	17	37488397	37513517
ENSG00000108861	P51452	DUSP3	17	43766121	43779000
ENSG00000108861		DUSP3	17	43766121	43779000
ENSG00000118473		SGIP1	1	66533267	66751139
ENSG00000118473	Q9BQI5	SGIP1	1	66533267	66751139
ENSG00000111652	Q9UBW8	COPS7A	12	6724014	6731875
ENSG00000087206	Q96RL1	UIMC1	5	176902226	177022636
ENSG00000122912	P16260	SLC25A16	10	68473079	68527523
ENSG00000087206		UIMC1	5	176902226	177022636
ENSG00000122912		SLC25A16	10	68473079	68527523
ENSG00000163781	Q92547	TOPBP1	3	133598175	133662380
ENSG00000163781		TOPBP1	3	133598175	133662380
ENSG00000090661	Q9HA82	CERS4	19	8206736	8263716
ENSG00000033178	A0AVT1	UBA6	4	67612652	67701199
ENSG00000083457	P38570	ITGAE	17	3714628	3801193
ENSG00000108187		PBLD	10	68282657	68334114
ENSG00000033178		UBA6	4	67612652	67701199
ENSG00000108187	P30039	PBLD	10	68282657	68334114
ENSG00000113296	P35443	THBS4	5	79991311	80083831
ENSG00000083457		ITGAE	17	3714628	3801193
ENSG00000113296		THBS4	5	79991311	80083831
ENSG00000123095	Q9C0J9	BHLHE41	12	26120030	26125037
ENSG00000123095		BHLHE41	12	26120030	26125037
ENSG00000137216	Q5T3F8	TMEM63B	6	44126614	44155520
ENSG00000137216		TMEM63B	6	44126614	44155520
ENSG00000151876		FBXO4	5	41925210	41941743
ENSG00000151876	Q9UKT5	FBXO4	5	41925210	41941743
ENSG00000196911		KPNA5	6	116681187	116741867
ENSG00000170144	P51991	HNRNPA3	2	177212587	177226106
ENSG00000170144		HNRNPA3	2	177212587	177226106
ENSG00000113763		UNC5A	5	176810505	176880898
ENSG00000113763	Q6ZN44	UNC5A	5	176810505	176880898
ENSG00000105509		HAS1	19	51713112	51723991
ENSG00000105509	Q92839	HAS1	19	51713112	51723991
ENSG00000028137	P20333	TNFRSF1B	1	12166977	12209228
ENSG00000196911	O15131	KPNA5	6	116681187	116741867
ENSG00000028137		TNFRSF1B	1	12166977	12209228
ENSG00000108774	P51148	RAB5C	17	42124976	42155044
ENSG00000108774		RAB5C	17	42124976	42155044
ENSG00000142227		EMP3	19	48321310	48330560
ENSG00000152413	Q86YM7	HOMER1	5	79372636	79514565
ENSG00000165733	Q14692	BMS1	10	42782783	42834937
ENSG00000165733		BMS1	10	42782783	42834937
ENSG00000142227	P54852	EMP3	19	48321310	48330560
ENSG00000152413		HOMER1	5	79372636	79514565
ENSG00000117153		KLHL12	1	202891096	202928636
ENSG00000117153	Q53G59	KLHL12	1	202891096	202928636
ENSG00000196357	Q8N9K5	ZNF565	19	36181542	36246257
ENSG00000103544	Q7Z3J2	VPS35L	16	19555240	19706793
ENSG00000196357		ZNF565	19	36181542	36246257
ENSG00000133706		LARS1	5	146110566	146182696
ENSG00000141568	Q01167	FOXK2	17	82519689	82644662
ENSG00000141568		FOXK2	17	82519689	82644662
ENSG00000160392		C19orf47	19	40319536	40348527
ENSG00000160392	Q8N9M1	C19orf47	19	40319536	40348527
ENSG00000119203		CPSF3	2	9423631	9473110
ENSG00000011376	Q15031	LARS2	3	45388527	45554726
ENSG00000070526		ST6GALNAC1	17	76624756	76643812
ENSG00000011376		LARS2	3	45388527	45554726
ENSG00000125459		MSTO1	1	155563235	155616511
ENSG00000164136	P40933	IL15	4	141636237	141735276
ENSG00000164136		IL15	4	141636237	141735276
ENSG00000125459	Q9BUK6	MSTO1	1	155563235	155616511
ENSG00000070526	Q9NSC7	ST6GALNAC1	17	76624756	76643812
ENSG00000165630		PRPF18	10	13586939	13668445
ENSG00000165630	Q99633	PRPF18	10	13586939	13668445
ENSG00000175093	Q96A44	SPSB4	3	141050744	141148613
ENSG00000175093		SPSB4	3	141050744	141148613
ENSG00000119203	Q9UKF6	CPSF3	2	9423631	9473110
ENSG00000161533	Q15067	ACOX1	17	75941507	75979459
ENSG00000161533		ACOX1	17	75941507	75979459
ENSG00000109762	Q9H3E2	SNX25	4	185204237	185390928
ENSG00000243989		ACY1	3	51983047	51989205
ENSG00000141485	Q86YT5	SLC13A5	17	6684715	6713377
ENSG00000103512	Q15155	NOMO1	16	14833721	14896157
ENSG00000109762		SNX25	4	185204237	185390928
ENSG00000141485		SLC13A5	17	6684715	6713377
ENSG00000103512		NOMO1	16	14833721	14896157
ENSG00000034152		MAP2K3	17	21284672	21315240
ENSG00000164323	Q9P2B7	CFAP97	4	185159665	185210815
ENSG00000164323		CFAP97	4	185159665	185210815
ENSG00000135736	Q96A19	CCDC102A	16	57511999	57537163
ENSG00000135736		CCDC102A	16	57511999	57537163
ENSG00000183889	P0DXC3	NPIPA6	16	16317444	16350608
ENSG00000183889		NPIPA6	16	16317444	16350608
ENSG00000109475	P49207	RPL34	4	108620508	108632886
ENSG00000109475		RPL34	4	108620508	108632886
ENSG00000034152	P46734	MAP2K3	17	21284672	21315240
ENSG00000134242		PTPN22	1	113813811	113871753
ENSG00000134242	Q9Y2R2	PTPN22	1	113813811	113871753
ENSG00000176155		CCDC57	17	82101459	82212878
ENSG00000176155	Q2TAC2	CCDC57	17	82101459	82212878
ENSG00000129116	Q8WX93	PALLD	4	168497052	168928457
ENSG00000065000	O14617	AP3D1	19	2100982	2164468
ENSG00000129116		PALLD	4	168497052	168928457
ENSG00000142583	P22732	SLC2A5	1	9035106	9088478
ENSG00000065000		AP3D1	19	2100982	2164468
ENSG00000142583		SLC2A5	1	9035106	9088478
ENSG00000181396	Q6PK18	OGFOD3	17	82389210	82418637
ENSG00000164161	Q96QV1	HHIP	4	144646156	144745271
ENSG00000181396		OGFOD3	17	82389210	82418637
ENSG00000164161		HHIP	4	144646156	144745271
ENSG00000167642		SPINT2	19	38244035	38292615
ENSG00000133706	Q9P2J5	LARS1	5	146110566	146182696
ENSG00000005961		ITGA2B	17	44372177	44389649
ENSG00000005961	P08514	ITGA2B	17	44372177	44389649
ENSG00000167642	O43291	SPINT2	19	38244035	38292615
ENSG00000163110	Q96HC4	PDLIM5	4	94451857	94668227
ENSG00000140694		PARN	16	14435699	14632728
ENSG00000243989	Q03154	ACY1	3	51983047	51989205
ENSG00000154222	Q5T0F9	CC2D1B	1	52345723	52366318
ENSG00000140694	O95453	PARN	16	14435699	14632728
ENSG00000167635	Q15072	ZNF146	19	36214602	36238774
ENSG00000154222		CC2D1B	1	52345723	52366318
ENSG00000167635		ZNF146	19	36214602	36238774
ENSG00000198740		ZNF652	17	49289206	49362473
ENSG00000198740	Q9Y2D9	ZNF652	17	49289206	49362473
ENSG00000136682	Q8IUF1	ZNG1B	2	113437691	113496204
ENSG00000136682		ZNG1B	2	113437691	113496204
ENSG00000186272	P17021	ZNF17	19	57410723	57421934
ENSG00000186272		ZNF17	19	57410723	57421934
ENSG00000160883	P52790	HK3	5	176880820	176899437
ENSG00000160883		HK3	5	176880820	176899437
ENSG00000091640		SPAG7	17	4959226	4967825
ENSG00000091640	O75391	SPAG7	17	4959226	4967825
ENSG00000099864	O75781	PALM	19	708935	748329
ENSG00000099864		PALM	19	708935	748329
ENSG00000113716		HMGXB3	5	150000046	150053142
ENSG00000174282	Q9P1Z0	ZBTB4	17	7459366	7484263
ENSG00000174282		ZBTB4	17	7459366	7484263
ENSG00000113716	Q12766	HMGXB3	5	150000046	150053142
ENSG00000162873	Q8IYD2	KLHDC8A	1	205336061	205357324
ENSG00000111642		CHD4	12	6570081	6614982
ENSG00000270885	Q96S79	RASL10B	17	35731639	35743521
ENSG00000270885		RASL10B	17	35731639	35743521
ENSG00000162873		KLHDC8A	1	205336061	205357324
ENSG00000123977		DAW1	2	227870931	227924344
ENSG00000123977	Q8N136	DAW1	2	227870931	227924344
ENSG00000141076		UTP4	16	69131291	69231130
ENSG00000037241	Q9UNX3	RPL26L1	5	172954004	172974768
ENSG00000111642	Q14839	CHD4	12	6570081	6614982
ENSG00000037241		RPL26L1	5	172954004	172974768
ENSG00000008382	Q8N594	MPND	19	4343527	4360086
ENSG00000169660	Q8WVB3	HEXD	17	82418318	82442645
ENSG00000184584	Q86WV6	STING1	5	139475528	139482935
ENSG00000008382		MPND	19	4343527	4360086
ENSG00000112759	Q99808	SLC29A1	6	44219245	44236432
ENSG00000184584		STING1	5	139475528	139482935
ENSG00000169660		HEXD	17	82418318	82442645
ENSG00000168995		SIGLEC7	19	51142288	51153658
ENSG00000168995	Q9Y286	SIGLEC7	19	51142288	51153658
ENSG00000163110		PDLIM5	4	94451857	94668227
ENSG00000112759		SLC29A1	6	44219245	44236432
ENSG00000132026	Q9BSG5	RTBDN	19	12825477	12838362
ENSG00000141076	Q969X6	UTP4	16	69131291	69231130
ENSG00000132026		RTBDN	19	12825477	12838362
ENSG00000175029	P56545	CTBP2	10	124981657	125163006
ENSG00000245680	Q52M93	ZNF585B	19	37181579	37218153
ENSG00000245680		ZNF585B	19	37181579	37218153
ENSG00000118307		DNAI7	12	25108289	25195163
ENSG00000145425		RPS3A	4	151099565	151104652
ENSG00000065054		NHERF2	16	2025356	2039026
ENSG00000118307	Q6TDU7	DNAI7	12	25108289	25195163
ENSG00000175029		CTBP2	10	124981657	125163006
ENSG00000144674		GOLGA4	3	37243184	37366879
ENSG00000134815	Q14147	DHX34	19	47349312	47383247
ENSG00000134815		DHX34	19	47349312	47383247
ENSG00000144674	Q13439	GOLGA4	3	37243184	37366879
ENSG00000134352	P40189	IL6ST	5	55935095	55995022
ENSG00000134352		IL6ST	5	55935095	55995022
ENSG00000137414	Q9UBU6	FAM8A1	6	17600302	17611719
ENSG00000137414		FAM8A1	6	17600302	17611719
ENSG00000109107		ALDOC	17	28573115	28576948
ENSG00000145425	P61247	RPS3A	4	151099565	151104652
ENSG00000116750	Q9Y5K5	UCHL5	1	193012246	193060080
ENSG00000116750		UCHL5	1	193012246	193060080
ENSG00000039650		PNKP	19	49859882	49878351
ENSG00000065054	Q15599	NHERF2	16	2025356	2039026
ENSG00000079691		CARMIL1	6	25279078	25620537
ENSG00000109107	P09972	ALDOC	17	28573115	28576948
ENSG00000156096	P06133	UGT2B4	4	69480137	69526017
ENSG00000156096		UGT2B4	4	69480137	69526017
ENSG00000111321	P36941	LTBR	12	6375045	6391571
ENSG00000111321		LTBR	12	6375045	6391571
ENSG00000175087	Q8N165	PDIK1L	1	26111157	26125555
ENSG00000175087		PDIK1L	1	26111157	26125555
ENSG00000170382	O75325	LRRN2	1	204617170	204685738
ENSG00000141542	Q12829	RAB40B	17	82654973	82698698
ENSG00000170382		LRRN2	1	204617170	204685738
ENSG00000141542		RAB40B	17	82654973	82698698
ENSG00000174705		SH3PXD2B	5	172325000	172454531
ENSG00000174705	A1X283	SH3PXD2B	5	172325000	172454531
ENSG00000167508	P53602	MVD	16	88651934	88663161
ENSG00000170801	P83110	HTRA3	4	8269749	8307110
ENSG00000167508		MVD	16	88651934	88663161
ENSG00000165606	A6NNA5	DRGX	10	49364065	49398484
ENSG00000165606		DRGX	10	49364065	49398484
ENSG00000170801		HTRA3	4	8269749	8307110
ENSG00000121940	Q96S66	CLCC1	1	108881885	108963527
ENSG00000151229	Q96QE2	SLC2A13	12	39755025	40106089
ENSG00000121940		CLCC1	1	108881885	108963527
ENSG00000151229		SLC2A13	12	39755025	40106089
ENSG00000174720		LARP7	4	112636990	112657858
ENSG00000178927		CYBC1	17	82440912	82450829
ENSG00000178927	Q9BQA9	CYBC1	17	82440912	82450829
ENSG00000148719		DNAJB12	10	72332830	72355167
ENSG00000145920	Q6PUV4	CPLX2	5	175796306	175884022
ENSG00000148719	Q9NXW2	DNAJB12	10	72332830	72355167
ENSG00000103066	Q8NCC3	PLA2G15	16	68245304	68261063
ENSG00000145920		CPLX2	5	175796306	175884022
ENSG00000079691	Q5VZK9	CARMIL1	6	25279078	25620537
ENSG00000174720	Q4G0J3	LARP7	4	112636990	112657858
ENSG00000103066		PLA2G15	16	68245304	68261063
ENSG00000077943	P53708	ITGA8	10	15513954	15719936
ENSG00000077943		ITGA8	10	15513954	15719936
ENSG00000180992	Q6P1L8	MRPL14	6	44112290	44128724
ENSG00000180992		MRPL14	6	44112290	44128724
ENSG00000108666		C17orf75	17	32324565	32350023
ENSG00000103274		NUBP1	16	10743786	10769353
ENSG00000114423	Q13191	CBLB	3	105655461	105869552
ENSG00000114423		CBLB	3	105655461	105869552
ENSG00000108666	Q9HAS0	C17orf75	17	32324565	32350023
ENSG00000096746	P31942	HNRNPH3	10	68331174	68344002
ENSG00000096746		HNRNPH3	10	68331174	68344002
ENSG00000135655	Q9Y4E8	USP15	12	62260338	62417431
ENSG00000135655		USP15	12	62260338	62417431
ENSG00000162729	Q969P0	IGSF8	1	160091340	160101109
ENSG00000103274	P53384	NUBP1	16	10743786	10769353
ENSG00000162729		IGSF8	1	160091340	160101109
ENSG00000039650	Q96T60	PNKP	19	49859882	49878351
ENSG00000172236	Q15661	TPSAB1	16	1239266	1242555
ENSG00000172236		TPSAB1	16	1239266	1242555
ENSG00000140941	Q9GZQ8	MAP1LC3B	16	87383953	87405090
ENSG00000256870	Q8N695	SLC5A8	12	101155493	101210238
ENSG00000256870		SLC5A8	12	101155493	101210238
ENSG00000140941		MAP1LC3B	16	87383953	87405090
ENSG00000189308	Q6MZP7	LIN54	4	82909973	83012983
ENSG00000189308		LIN54	4	82909973	83012983
ENSG00000088986	P63167	DYNLL1	12	120469804	120498495
ENSG00000088986		DYNLL1	12	120469804	120498495
ENSG00000197444	Q9ULD0	OGDHL	10	49734641	49762392
ENSG00000174876	P0DTE7	AMY1B	1	103687415	103701064
ENSG00000113580	P04150	NR3C1	5	143277931	143435512
ENSG00000174876		AMY1B	1	103687415	103701064
ENSG00000197444		OGDHL	10	49734641	49762392
ENSG00000113580		NR3C1	5	143277931	143435512
ENSG00000114812	P32241	VIPR1	3	42489299	42537688
ENSG00000114812		VIPR1	3	42489299	42537688
ENSG00000198673	Q8N3H0	TAFA2	12	61707341	62279150
ENSG00000198673		TAFA2	12	61707341	62279150
ENSG00000112936		C7	5	40909419	41020216
ENSG00000111671	Q99619	SPSB2	12	6870934	6889358
ENSG00000111671		SPSB2	12	6870934	6889358
ENSG00000112936	P10643	C7	5	40909419	41020216
ENSG00000109576	Q8N5Z0	AADAT	4	170060219	170091699
ENSG00000111786		SRSF9	12	120456138	120495946
ENSG00000111786	Q13242	SRSF9	12	120456138	120495946
ENSG00000109576		AADAT	4	170060219	170091699
ENSG00000143207		COP1	1	175944828	176207510
ENSG00000111046	P23409	MYF6	12	80707633	80709557
ENSG00000111046		MYF6	12	80707633	80709557
ENSG00000155329	Q8TBK6	ZCCHC10	5	132996985	133026604
ENSG00000155329		ZCCHC10	5	132996985	133026604
ENSG00000164024		METAP1	4	98995359	99063443
ENSG00000196458	Q86T29	ZNF605	12	132918306	132956306
ENSG00000196458		ZNF605	12	132918306	132956306
ENSG00000170442		KRT86	12	52249300	52309163
ENSG00000170442	O43790	KRT86	12	52249300	52309163
ENSG00000164024	P53582	METAP1	4	98995359	99063443
ENSG00000104884	P18074	ERCC2	19	45349773	45370918
ENSG00000068383	Q14642	INPP5A	10	132537772	132783480
ENSG00000068383		INPP5A	10	132537772	132783480
ENSG00000104884		ERCC2	19	45349773	45370918
ENSG00000118596	O60669	SLC16A7	12	59596027	59789855
ENSG00000175662	Q6ZVM7	TOM1L2	17	17843507	17972469
ENSG00000183751	Q12788	TBL3	16	1972050	1982929
ENSG00000183751		TBL3	16	1972050	1982929
ENSG00000155324	Q96HH9	GRAMD2B	5	126360132	126496494
ENSG00000155324		GRAMD2B	5	126360132	126496494
ENSG00000118596		SLC16A7	12	59596027	59789855
ENSG00000175662		TOM1L2	17	17843507	17972469
ENSG00000138111	Q14CX5	MFSD13A	10	102461363	102477046
ENSG00000138111		MFSD13A	10	102461363	102477046
ENSG00000135452		TSPAN31	12	57738013	57750219
